,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,tiff_file,perimeter (um)
0,5,5.656854249492381,0.0,6.0,182.0,1.5707963267948966,1.0,1,3.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.483
1,19,16.148948625541273,7.163955723881069,13.263157894736842,281.94736842105266,-0.0029623013532238695,0.8962162355035066,3,17.65685424949238,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,2.8427535341682733
2,52,37.533108179007584,8.809260384925789,14.557692307692308,400.65384615384613,1.3831078384672746,0.9720663093423129,5,46.177669529663696,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,7.434604794275855
3,26,19.797456968406014,5.243343422553409,22.26923076923077,48.46153846153846,-0.5033311015702379,0.964289804370448,7,25.727922061357855,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.142195451878615
4,4,4.47213595499958,0.0,16.0,36.5,1.5707963267948966,1.0,8,2.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.322
5,48,37.628845951001324,6.957246993541659,36.0,227.25,-0.10584458962684785,0.982758973417211,10,47.384776310850235,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,7.628948986046888
6,8,9.739686753455674,1.0670060658497085,25.0,21.5,1.223427188696545,0.9939810217011976,13,6.82842712474619,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.0993767670841366
7,8,9.331737161808407,0.9584787649833292,31.5,458.5,-1.380543138238714,0.9947111655066688,15,6.414213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.0326883835420684
8,60,35.95605251296041,10.563356943105482,47.983333333333334,151.8,0.14864587379932864,0.955871456910346,16,56.49137802864844,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,9.095111862612399
9,5,5.77331086475517,1.1085493488789315,37.8,33.0,-1.3657326565241512,0.9813924293080768,18,3.2071067811865475,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.5163441917710342
10,13,14.994282268748167,1.6640710264886562,46.0,252.92307692307693,0.06111985739127595,0.9938225983518238,20,12.242640687119286,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.9710651506262051
11,31,27.231922140577407,6.325208660941718,57.70967741935484,135.74193548387098,0.4929633673913366,0.9726509098164017,28,31.006096654409873,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.99198156135999
12,11,11.46495527243102,3.4868476287730346,56.45454545454545,406.0,0.5113862051853095,0.9526302383846518,32,9.863961030678928,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.5880977259393074
13,33,31.817995536711095,5.323071159015375,59.484848484848484,376.5151515151515,-1.477006149150163,0.985906459031719,33,31.27817459305202,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,5.035786109481376
14,10,12.38497946927509,1.2854118194705233,61.6,338.5,-1.1859265827595402,0.9945994461378289,36,9.449747468305834,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.5214093423972392
15,19,21.77387490502383,4.721997838535348,71.10526315789474,479.7368421052632,0.21848544397329925,0.976201538181539,39,20.31370849898476,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,3.2705070683365465
16,4,5.495947704432125,0.8913802949063088,68.25,106.5,0.9408973037002187,0.9867597703560507,45,2.621320343559643,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.4220325753131025
17,6,7.3125438505390905,1.5895604530633411,79.5,143.5,0.37418902376175917,0.9760882815093973,52,4.621320343559643,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.7440325753131025
18,4,4.82842712474619,0.8284271247461902,81.5,332.5,-0.39269908169872414,0.9851714310094161,53,2.414213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.3886883835420683
19,5,5.656854249492381,0.0,83.0,37.0,1.5707963267948966,1.0,55,3.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.483
20,28,33.580705316266624,4.7196404494692725,93.39285714285714,393.2857142857143,-0.7031000283486005,0.9900741216202771,56,30.384776310850235,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.891948986046888
21,9,11.130457871477097,0.9759168735671498,90.44444444444444,431.0,-1.1871871526326616,0.9961487057421688,57,8.242640687119284,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.3270651506262048
22,8,8.92616643144704,2.413203853408995,94.375,8.125,0.9366386589852516,0.9627616441753281,58,6.82842712474619,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.0993767670841366
23,66,35.103447678431,12.388771598929756,104.28787878787878,280.07575757575756,-1.168420412683271,0.9356528255504217,60,65.52691193458118,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,10.54983282146757
24,32,28.370762017451547,6.036854524429814,100.96875,332.40625,-1.2486228466656688,0.977099183733083,61,33.59188309203678,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,5.408293177817922
25,6,7.011524071160396,1.0299283575863678,99.5,71.33333333333333,-0.22975770055767675,0.9891527151132065,63,4.414213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.7106883835420683
26,7,8.046667370327889,1.1001490375262135,102.0,183.85714285714286,0.10877705956700419,0.990609583447842,65,5.207106781186548,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.8383441917710343
27,31,19.165419942555104,8.960306616327456,105.45161290322581,234.58064516129033,1.3359114419336584,0.8839800245516095,66,32.935028842544405,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,5.3025396436496495
28,36,34.11713884299719,6.678404306511582,112.36111111111111,166.5,1.1011046501155928,0.9806539815430947,68,38.21320343559642,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,6.152325753131024
29,7,8.048147106756096,1.7736108634512484,113.0,101.57142857142857,-0.11220800451857278,0.9754152115975567,70,6.035533905932737,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.9717209588551706
30,6,7.521916547924766,0.8683920654801639,112.5,448.0,-0.4349709594552232,0.9933134966847876,72,4.82842712474619,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.7773767670841366
31,4,4.47213595499958,1.4142135623730954,119.75,225.25,-0.7853981633974483,0.9486832980505138,75,2.414213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.3886883835420683
32,24,29.815323531698805,3.306867337680201,132.5,347.0833333333333,-0.3824525972263264,0.9938302678826424,78,27.384776310850235,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.408948986046888
33,4,6.324555320336759,0.0,125.5,105.5,-0.7853981633974483,1.0,79,2.8284271247461903,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.45537676708413666
34,25,23.68537632347179,5.675046115717654,133.48,463.12,0.6721148564144003,0.9708713787527421,81,26.17766952966369,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.214604794275854
35,10,12.095470566444181,3.744274532707572,143.7,174.3,0.7125680165139892,0.9508798937848462,93,9.485281374238571,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.52713030125241
36,6,6.902544862248761,1.115241370077396,141.16666666666666,200.5,1.425067929555963,0.9868613207214115,94,4.207106781186548,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.6773441917710342
37,11,13.669754341558884,2.741893785449805,148.0,46.18181818181818,0.39739133185091957,0.9796771096943414,96,11.071067811865476,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.7824419177103417
38,5,5.77331086475517,1.1085493488789315,146.0,364.2,-0.2050636702707455,0.9813924293080768,97,3.2071067811865475,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.5163441917710342
39,11,11.956923783181715,2.54036636068289,156.36363636363637,26.727272727272727,0.8799167093440999,0.9771697946702729,100,10.863961030678928,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.7490977259393075
40,5,6.140084590643223,1.8053701060296894,159.0,167.8,0.41899061250419506,0.9557961393962537,104,4.035533905932738,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.6497209588551708
41,4,4.47213595499958,0.0,159.5,41.0,0.0,1.0,105,2.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.322
42,23,20.679512536307428,5.910686184038699,168.52173913043478,125.34782608695652,0.30528095705779035,0.9582823437485731,108,22.071067811865476,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,3.553441917710342
43,3,4.618802153517006,0.0,160.0,222.0,0.7853981633974483,1.0,109,1.4142135623730951,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.22768838354206833
44,4,5.495947704432125,0.8913802949063088,163.25,113.5,0.9408973037002187,0.9867597703560507,110,2.621320343559643,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.4220325753131025
45,8,9.25961033310723,1.1223263692054242,166.25,155.5,-1.4267686032695837,0.9926272953435652,113,6.414213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.0326883835420684
46,10,10.91996476682539,2.6446870308775905,166.5,372.6,-1.527982815683423,0.970229280713401,114,8.82842712474619,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.4213767670841366
47,27,23.490216045201013,3.860550693709024,173.11111111111111,213.2962962962963,-1.4021772476415366,0.9864025574877052,117,24.44974746830583,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,3.936409342397239
48,3,4.618802153517006,0.0,173.0,110.0,0.7853981633974483,1.0,118,1.4142135623730951,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.22768838354206833
49,51,28.01640527496422,11.635793278459918,187.50980392156862,194.84313725490196,-1.1822225198254448,0.9096750570321231,123,53.698484809834994,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,8.645456054383434
50,5,6.623160316948245,0.966306067455866,184.0,146.0,1.0172219678978514,0.9892996329463545,125,3.82842712474619,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.6163767670841366
51,4,4.47213595499958,0.0,187.0,104.5,1.5707963267948966,1.0,127,2.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.322
52,10,10.782579397881522,2.9759001206997766,192.3,140.3,-1.3069735567825915,0.9611600798803479,128,9.449747468305834,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.5214093423972392
53,13,15.214917116923576,1.9665309228964774,192.53846153846155,233.0,1.3883441427680323,0.991612015092099,131,11.828427124746192,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.904376767084137
54,27,26.07300054651121,4.86086389264638,203.03703703703704,263.18518518518516,1.1977330447695242,0.9824677048712924,132,29.177669529663685,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.697604794275853
55,46,39.77733618692068,11.093084852455089,211.06521739130434,335.95652173913044,-0.06931831695503171,0.9603260942504629,134,49.077164466275356,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,7.901423479070332
56,4,4.82842712474619,0.8284271247461902,209.5,168.5,-0.39269908169872414,0.9851714310094161,138,2.414213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.3886883835420683
57,9,10.435140322788856,2.836568005291666,211.11111111111111,455.8888888888889,0.394084119707346,0.9623457250435482,141,9.278174593052023,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.4937861094813758
58,8,7.613293455844093,2.2444961027369854,212.0,44.75,-0.19376190289013942,0.9555550392065846,142,6.242640687119286,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.005065150626205
59,46,27.409461540757153,8.454663945502976,220.02173913043478,393.10869565217394,-0.6863797154798773,0.9512380072665947,144,51.526911934581186,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,8.29583282146757
60,36,29.93257320192643,7.321814170400904,225.55555555555554,489.80555555555554,-0.5046195165626388,0.9696214861009487,148,34.42031021678297,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,5.5416699449020586
61,4,4.680205767201096,1.046744465787899,219.5,167.75,-0.30733147596108273,0.9746687158738291,149,2.2071067811865475,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.35534419177103416
62,22,19.43091942617726,5.268935784671686,227.22727272727272,457.45454545454544,0.2973301299459251,0.9625335962090654,150,22.14213562373095,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,3.5648838354206833
63,36,24.300422838502335,8.25268040218518,232.66666666666666,287.05555555555554,1.0844727048044844,0.9405661391526763,153,34.55634918610404,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,5.563572218962751
64,6,6.831300510639732,0.0,232.5,244.0,0.0,1.0,157,4.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.644
65,4,4.680205767201096,1.046744465787899,237.5,386.75,0.30733147596108273,0.9746687158738291,161,2.2071067811865475,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.35534419177103416
66,6,9.66091783079296,0.0,241.5,480.5,0.7853981633974483,1.0,162,5.656854249492381,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.9107535341682733
67,6,7.990582326372801,1.0195503785235605,247.5,388.8333333333333,-0.5504098441889443,0.9918264821104457,165,5.035533905932738,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.8107209588551708
68,13,17.58969873647778,1.6278315754581278,254.53846153846155,462.2307692307692,-0.7835463200130707,0.9957085404994613,172,15.31370849898476,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,2.4655070683365463
69,27,30.588614455887118,3.2755127710426746,264.51851851851853,122.62962962962963,-0.37574902684763467,0.9942501123649888,176,28.97056274847714,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,4.66426060250482
70,8,10.392765199977063,1.8682696534884147,259.625,268.625,0.6298176958344972,0.9837093335613332,178,7.863961030678928,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.2660977259393074
71,7,9.01784170942401,2.2096634441529135,262.0,312.57142857142856,0.4961360561885957,0.9695148892003977,179,6.449747468305833,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.0384093423972391
72,7,9.009107365438668,1.3322011815798718,260.7142857142857,382.14285714285717,-0.9228530841377846,0.9890064002028939,180,6.242640687119285,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,1.005065150626205
73,4,5.495947704432125,0.8913802949063088,264.5,62.75,-0.6298990230946778,0.9867597703560507,182,2.621320343559643,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.4220325753131025
74,57,38.16701490421714,13.857576841033358,284.94736842105266,234.05263157894737,0.27180045533937663,0.9317590203111276,186,59.73401871576774,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,9.617177013238607
75,6,7.18133458177251,1.4853320848941547,273.6666666666667,271.1666666666667,-0.6060128282621622,0.9783764060047659,193,4.82842712474619,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.7773767670841366
76,22,18.092665068697418,5.532258484116298,285.90909090909093,408.27272727272725,0.7517287365538167,0.9521042664489958,199,21.763455967290593,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,3.5039164107337855
77,7,8.0,0.0,287.0,454.0,1.5707963267948966,1.0,203,5.0,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,0.805
78,31,25.82250079201814,6.982340828071547,299.4516129032258,448.0967741935484,0.5732526494252668,0.9627487561598322,206,32.17766952966369,/Users/scliu/Dropbox (Personal)/Academics/PhD_phase/Thomson_Lab/flow_paper/revision/MT_distribution/2022-Sep1_MTdist_Box1_18/2022-Sep1_MTdist_Box1_18_MMStack_Pos0.ome.tif,5.180604794275854
